"BINSIZE","BID","FROM","TO","SIZE","COVERAGE","LENGTH","r","r.all","region.1","region.2","region.3"
3600,691,1218220560,1218224160,3600,3600,90000,0.313730475229778,25,3,13,9
3600,692,1218224160,1218227760,3600,3600,90000,0.313730475229778,25,3,13,9
3600,693,1218227760,1218231360,3600,3600,90000,0.313730475229778,25,3,13,9
3600,694,1218231360,1218234960,3600,3600,90000,0.313730475229778,25,3,13,9
3600,695,1218234960,1218238560,3600,3600,92340,0.402975326488359,26,4,13,9
3600,696,1218238560,1218242160,3600,3600,93600,0.451030246396826,26,4,13,9
3600,697,1218242160,1218245760,3600,3600,93600,0.451030246396826,26,4,13,9
3600,698,1218245760,1218249360,3600,3600,95520,0.5736356103815,27,4,14,9
3600,699,1218249360,1218252960,3600,3600,97200,0.68091530386809,27,4,14,9
3600,700,1218252960,1218256560,3600,3600,97200,0.68091530386809,27,4,14,9
3600,701,1218256560,1218260160,3600,3600,97200,0.68091530386809,27,4,14,9
3600,702,1218260160,1218263760,3600,3600,96360,3.65100074155806,35,8,18,9
3600,703,1218263760,1218267360,3600,3600,93600,0.675754149298137,26,5,12,9
3600,704,1218267360,1218270960,3600,3600,93600,0.675754149298137,26,5,12,9
3600,705,1218270960,1218274560,3600,3600,93600,0.675754149298137,26,5,12,9
3600,706,1218274560,1218278160,3600,3600,93840,1.67575414929814,27,6,12,9
3600,707,1218278160,1218281760,3600,3600,93600,0.675754149298137,26,5,12,9
3600,708,1218281760,1218285360,3600,3600,95820,0.566933071620135,28,5,14,9
3600,709,1218285360,1218288960,3600,3600,97200,0.677049842363054,30,6,15,9
3600,710,1218288960,1218292560,3600,3600,97200,0.699027996870096,27,5,13,9
3600,711,1218292560,1218296160,3600,3600,97200,0.699027996870096,27,5,13,9
3600,712,1218296160,1218299760,3600,3600,97200,0.699027996870096,27,5,13,9
3600,713,1218299760,1218303360,3600,3600,97200,0.584682820890587,28,5,14,9
3600,714,1218303360,1218306960,3600,3600,97200,0.470337644911078,27,4,14,9
3600,715,1218306960,1218310560,3600,3600,97320,0.87905545447769,28,4,15,9
3600,716,1218310560,1218314160,3600,3600,97200,1.07652241835432,29,4,16,9
3600,717,1218314160,1218317760,3600,3600,98940,1.41564149992711,29,3,16,10
3600,718,1218317760,1218321360,3600,3600,100800,0.432864881973037,28,3,15,10
3600,719,1218321360,1218324960,3600,3600,100800,0.89893473731734,29,3,16,10
3600,720,1218324960,1218328560,3600,3600,100800,0.977792201254236,29,3,16,10
3600,721,1218328560,1218332160,3600,3600,100800,0.598428984637864,29,3,16,10
3600,722,1218332160,1218335760,3600,3600,100800,0.841984577563675,28,3,16,9
3600,723,1218335760,1218339360,3600,3600,100800,0.841984577563675,28,3,16,9
3600,724,1218339360,1218342960,3600,3600,103020,1.53575538427071,31,3,18,10
3600,725,1218342960,1218346560,3600,3600,105780,1.55982892417745,31,3,17,11
3600,726,1218346560,1218350160,3600,3600,108720,1.69941968008321,34,5,19,10
3600,727,1218350160,1218353760,3600,3600,113760,5.13980547260718,39,9,20,10
3600,728,1218353760,1218357360,3600,3600,115200,1.49465155834611,32,6,16,10
3600,729,1218357360,1218360960,3600,3600,115200,1.49465155834611,32,6,16,10
3600,730,1218360960,1218364560,3600,3600,115200,1.53317943931372,34,7,16,11
3600,731,1218364560,1218368160,3600,3600,115200,1.64985645458604,33,7,15,11
3600,732,1218368160,1218371760,3600,3600,115380,1.19886303230883,34,5,18,11
3600,733,1218371760,1218375360,3600,3600,118800,0.988127889957787,34,4,19,11
3600,734,1218375360,1218378960,3600,3600,118800,0.632922787212342,34,3,19,12
3600,735,1218378960,1218382560,3600,3600,118800,0.532042978086186,33,3,18,12
3600,736,1218382560,1218386160,3600,3600,118800,0.532042978086186,33,3,18,12
3600,737,1218386160,1218389760,3600,3600,119700,0.535712254015736,34,3,18,13
3600,738,1218389760,1218393360,3600,3600,122400,0.580315988718152,35,3,19,13
3600,739,1218393360,1218396960,3600,3600,122400,0.584753183970914,34,3,19,12
3600,740,1218396960,1218400560,3600,3600,122400,0.584753183970914,34,3,19,12
3600,741,1218400560,1218404160,3600,3600,122400,0.584753183970914,34,3,19,12
3600,742,1218404160,1218407760,3600,3600,124320,0.692917761277246,36,3,20,13
3600,743,1218407760,1218411360,3600,3600,129600,1.07559214250515,36,3,20,13
3600,744,1218411360,1218414960,3600,3600,129600,1.07559214250515,36,3,20,13
3600,745,1218414960,1218418560,3600,3600,129600,1.07559214250515,36,3,20,13
3600,746,1218418560,1218422160,3600,3600,129600,2.24771846447574,39,3,22,14
3600,747,1218422160,1218425760,3600,3600,129600,1.30450526445666,38,4,21,13
3600,748,1218425760,1218429360,3600,3600,129600,0.611858865764331,36,4,19,13
3600,749,1218429360,1218432960,3600,3600,129600,0.635220141381049,37,4,20,13
3600,750,1218432960,1218436560,3600,3600,129600,1.69919574614037,41,7,21,13
3600,751,1218436560,1218440160,3600,3600,129600,1.6483175752378,39,7,19,13
3600,752,1218440160,1218443760,3600,3600,129600,1.34388883761124,37,6,18,13
3600,753,1218443760,1218447360,3600,3600,129600,2.09824766360365,38,5,19,14
3600,754,1218447360,1218450960,3600,3600,129660,2.05594650006865,38,7,18,13
3600,755,1218450960,1218454560,3600,3600,133200,1.50982093183955,38,7,18,13
3600,756,1218454560,1218458160,3600,3600,136680,1.36704299318659,39,6,20,13
3600,757,1218458160,1218461760,3600,3600,136800,0.881229684885247,39,5,21,13
3600,758,1218461760,1218465360,3600,3600,136800,0.824078206445406,38,4,21,13
3600,759,1218465360,1218468960,3600,3600,136800,0.824078206445406,38,4,21,13
3600,760,1218468960,1218472560,3600,3600,136800,0.7717287304539,39,4,22,13
3600,761,1218472560,1218476160,3600,3600,136800,0.733716829040059,39,4,23,12
3600,762,1218476160,1218479760,3600,3600,136800,1.68937377893371,40,4,24,12
3600,763,1218479760,1218483360,3600,3600,136800,0.72679676699686,38,3,23,12
3600,764,1218483360,1218486960,3600,3600,137700,1.10179676699686,39,3,24,12
3600,765,1218486960,1218490560,3600,3600,139320,1.38095628672242,40,3,25,12
3600,766,1218490560,1218494160,3600,3600,140400,1.83362028553497,41,3,25,13
3600,767,1218494160,1218497760,3600,3600,140400,0.850988418329038,39,3,24,12
3600,768,1218497760,1218501360,3600,3600,140400,0.850988418329038,39,3,24,12
3600,769,1218501360,1218504960,3600,3600,140400,0.93532537196193,40,3,25,12
3600,770,1218504960,1218508560,3600,3600,140400,1.03840387084658,39,3,25,11
3600,771,1218508560,1218512160,3600,3600,140400,1.03840387084658,39,3,25,11
3600,772,1218512160,1218515760,3600,3600,136800,1.01912366519105,38,3,25,10
3600,773,1218515760,1218519360,3600,3600,136800,2.18749278827117,42,3,27,12
3600,774,1218519360,1218522960,3600,3600,136800,2.4159582422584,45,9,26,10
3600,775,1218522960,1218526560,3600,3600,134820,3.51670045357635,46,16,21,9
3600,776,1218526560,1218530160,3600,3600,134040,3.29118183466705,38,14,14,10
3600,777,1218530160,1218533760,3600,3600,133200,2.2868464833041,38,14,14,10
3600,778,1218533760,1218537360,3600,3600,133200,2.27292801103088,37,13,14,10
3600,779,1218537360,1218540960,3600,3600,133200,2.248493432022,39,13,15,11
3600,780,1218540960,1218544560,3600,3600,133200,2.04441517039565,40,12,17,11
3600,781,1218544560,1218548160,3600,3600,133200,2.51755924292673,45,10,23,12
3600,782,1218548160,1218551760,3600,3600,133200,1.07182583306568,37,4,21,12
3600,783,1218551760,1218555360,3600,3600,133200,1.07182583306568,37,4,21,12
3600,784,1218555360,1218558960,3600,3600,133200,1.07182583306568,37,4,21,12
3600,785,1218558960,1218562560,3600,3600,133200,1.07182583306568,37,4,21,12
3600,786,1218562560,1218566160,3600,3600,133200,1.07182583306568,37,4,21,12
3600,787,1218566160,1218569760,3600,3600,133200,1.07182583306568,37,4,21,12
3600,788,1218569760,1218573360,3600,3600,133200,0.977575534980129,38,5,21,12
3600,789,1218573360,1218576960,3600,3600,133200,0.948890661649743,37,5,20,12
3600,790,1218576960,1218580560,3600,3600,134580,1.16375552651461,39,5,20,14
3600,791,1218580560,1218584160,3600,3600,140400,2.42577501956986,42,5,21,16
3600,792,1218584160,1218587760,3600,3600,142740,2.74613065126053,42,6,19,17
3600,793,1218587760,1218591360,3600,3600,144000,2.82300631528403,43,6,19,18
3600,794,1218591360,1218594960,3600,3600,146760,3.50451852476331,44,5,20,19
3600,795,1218594960,1218598560,3600,3600,147600,1.7100428464051,41,4,19,18
3600,796,1218598560,1218602160,3600,3600,147600,1.45753439746141,42,4,20,18
3600,797,1218602160,1218605760,3600,3600,149340,1.45231572874805,42,4,21,17
3600,798,1218605760,1218609360,3600,3600,152880,2.32006566669234,53,12,23,18
3600,799,1218609360,1218612960,3600,3600,156240,1.81076859837335,46,13,15,18
3600,800,1218612960,1218616560,3600,3600,158400,2.09148376006495,45,13,13,19
3600,801,1218616560,1218620160,3600,3600,158400,2.08659173027946,44,13,12,19
3600,802,1218620160,1218623760,3600,3600,162480,5.22651218182411,51,15,16,20
3600,803,1218623760,1218627360,3600,3600,165600,3.76924809819192,49,14,16,19
3600,804,1218627360,1218630960,3600,3600,165600,2.44544431119528,48,13,15,20
3600,805,1218630960,1218634560,3600,3600,170040,3.16736400548826,57,12,24,21
3600,806,1218634560,1218638160,3600,3600,178740,3.56956453172476,54,8,26,20
3600,807,1218638160,1218641760,3600,3600,180000,1.56824112622742,50,7,25,18
3600,808,1218641760,1218645360,3600,3600,180000,2.96044891843521,52,7,26,19
3600,809,1218645360,1218648960,3600,3600,185700,2.87731860324707,54,7,29,18
3600,810,1218648960,1218652560,3600,3600,187860,1.69158258582696,53,7,28,18
3600,811,1218652560,1218656160,3600,3600,190800,2.35300040660733,54,7,29,18
3600,812,1218656160,1218659760,3600,3600,190800,2.40836972728254,55,7,30,18
3600,813,1218659760,1218663360,3600,3600,190800,1.62573376787085,53,7,29,17
3600,814,1218663360,1218666960,3600,3600,191400,1.82311595121005,57,7,31,19
3600,815,1218666960,1218670560,3600,3600,196620,2.07648282860662,57,6,31,20
3600,816,1218670560,1218674160,3600,3600,201600,1.92571954856434,56,6,30,20
3600,817,1218674160,1218677760,3600,3600,205140,2.64890948193234,58,6,31,21
3600,818,1218677760,1218681360,3600,3600,205200,2.36630393021002,58,6,30,22
3600,819,1218681360,1218684960,3600,3600,205200,2.24341431982041,58,6,30,22
3600,820,1218684960,1218688560,3600,3600,205200,1.91224548865158,57,6,30,21
3600,821,1218688560,1218692160,3600,3600,205200,2.97998680962252,62,7,32,23
3600,822,1218692160,1218695760,3600,3600,207780,2.29638347409924,68,16,31,21
3600,823,1218695760,1218699360,3600,3600,212400,4.20388746771911,63,18,25,20
3600,824,1218699360,1218702960,3600,3600,212400,2.77579789406058,61,19,23,19
3600,825,1218702960,1218706560,3600,3600,212400,2.44435500599378,59,19,21,19
3600,826,1218706560,1218710160,3600,3600,213660,5.05045962508546,65,21,24,20
3600,827,1218710160,1218713760,3600,3600,216000,3.20016546155747,63,21,22,20
3600,828,1218713760,1218717360,3600,3600,216120,1.97617179276071,62,20,21,21
3600,829,1218717360,1218720960,3600,3600,219600,4.25789124653659,68,20,26,22
3600,830,1218720960,1218724560,3600,3600,219600,2.35930950063001,63,18,25,20
3600,831,1218724560,1218728160,3600,3600,222180,2.08739997878486,63,18,26,19
3600,832,1218728160,1218731760,3600,3600,223200,2.05639189244635,62,17,26,19
3600,833,1218731760,1218735360,3600,3600,223200,2.05639189244635,62,17,26,19
3600,834,1218735360,1218738960,3600,3600,223200,2.32739484183074,64,17,28,19
3600,835,1218738960,1218742560,3600,3600,223200,2.81371266685101,65,17,30,18
3600,836,1218742560,1218746160,3600,3600,223200,4.5150886249386,70,17,34,19
3600,837,1218746160,1218749760,3600,3600,224640,3.91811246215206,67,13,33,21
3600,838,1218749760,1218753360,3600,3600,226320,6.03080815508188,68,13,34,21
3600,839,1218753360,1218756960,3600,3600,221040,3.61476661198502,64,13,34,17
3600,840,1218756960,1218760560,3600,3600,219600,2.75554235725944,62,14,33,15
3600,841,1218760560,1218764160,3600,3600,219600,2.52967058313847,64,14,33,17
3600,842,1218764160,1218767760,3600,3600,219600,2.32847705985132,61,13,31,17
3600,843,1218767760,1218771360,3600,3600,221580,2.81645660835115,63,13,33,17
3600,844,1218771360,1218774960,3600,3600,219600,2.80485029386557,61,12,33,16
3600,845,1218774960,1218778560,3600,3600,220320,4.10907414393675,65,14,35,16
3600,846,1218778560,1218782160,3600,3600,216840,8.57942514740514,88,29,39,20
3600,847,1218782160,1218785760,3600,3600,216000,4.04153969520015,62,25,19,18
3600,848,1218785760,1218789360,3600,3600,216240,5.52910841028277,64,25,19,20
3600,849,1218789360,1218792960,3600,3600,219600,4.20276323920546,64,26,20,18
3600,850,1218792960,1218796560,3600,3600,219600,3.56485615943878,63,26,20,17
3600,851,1218796560,1218800160,3600,3600,219600,3.17303599446209,63,25,21,17
3600,852,1218800160,1218803760,3600,3600,219600,2.75441504575289,65,23,25,17
3600,853,1218803760,1218807360,3600,3600,219600,4.08744807668748,69,20,32,17
3600,854,1218807360,1218810960,3600,3600,219600,1.94043049126045,65,15,33,17
3600,855,1218810960,1218814560,3600,3600,219600,1.44847237382093,61,14,31,16
3600,856,1218814560,1218818160,3600,3600,219600,1.38267043422158,62,14,32,16
3600,857,1218818160,1218821760,3600,3600,219600,1.51374245080814,62,14,32,16
3600,858,1218821760,1218825360,3600,3600,219600,1.61325748618913,61,14,31,16
3600,859,1218825360,1218828960,3600,3600,219600,1.61325748618913,61,14,31,16
3600,860,1218828960,1218832560,3600,3600,219600,1.61325748618913,61,14,31,16
3600,861,1218832560,1218836160,3600,3600,218820,2.45690905969235,64,15,33,16
3600,862,1218836160,1218839760,3600,3600,216000,1.51524563553778,61,13,33,15
3600,863,1218839760,1218843360,3600,3600,216000,1.5528564314606,60,12,33,15
3600,864,1218843360,1218846960,3600,3600,216000,1.5528564314606,60,12,33,15
3600,865,1218846960,1218850560,3600,3600,216000,1.5528564314606,60,12,33,15
3600,866,1218850560,1218854160,3600,3600,217320,2.5528564314606,61,12,34,15
3600,867,1218854160,1218857760,3600,3600,216000,1.5528564314606,60,12,33,15
3600,868,1218857760,1218861360,3600,3600,216000,1.5528564314606,60,12,33,15
3600,869,1218861360,1218864960,3600,3600,212220,1.48367837229494,61,12,33,16
3600,870,1218864960,1218868560,3600,3600,212280,5.03906505828043,72,19,36,17
3600,871,1218868560,1218872160,3600,3600,212400,1.25311129191223,62,21,25,16
3600,872,1218872160,1218875760,3600,3600,214260,1.24076365927256,61,22,23,16
3600,873,1218875760,1218879360,3600,3600,212400,1.57818615563556,60,23,21,16
3600,874,1218879360,1218882960,3600,3600,212400,2.53118695910677,61,24,21,16
3600,875,1218882960,1218886560,3600,3600,212400,1.20743506363809,60,23,21,16
3600,876,1218886560,1218890160,3600,3600,212400,1.14277876633656,59,22,21,16
3600,877,1218890160,1218893760,3600,3600,209760,1.46380954359066,60,22,22,16
3600,878,1218893760,1218897360,3600,3600,205620,2.64764567503688,62,23,23,16
3600,879,1218897360,1218900960,3600,3600,201600,0.849430037149446,56,21,19,16
3600,880,1218900960,1218904560,3600,3600,201600,0.849430037149446,56,21,19,16
3600,881,1218904560,1218908160,3600,3600,201600,0.849430037149446,56,21,19,16
3600,882,1218908160,1218911760,3600,3600,201600,0.849430037149446,56,21,19,16
3600,883,1218911760,1218915360,3600,3600,201600,0.849430037149446,56,21,19,16
3600,884,1218915360,1218918960,3600,3600,201600,0.862884166067493,57,21,20,16
3600,885,1218918960,1218922560,3600,3600,201600,0.929455885442047,57,20,21,16
3600,886,1218922560,1218926160,3600,3600,201600,0.933061654672817,56,20,21,15
3600,887,1218926160,1218929760,3600,3600,201600,0.933061654672817,56,20,21,15
3600,888,1218929760,1218933360,3600,3600,201600,0.933061654672817,56,20,21,15
3600,889,1218933360,1218936960,3600,3600,201600,0.933061654672817,56,20,21,15
3600,890,1218936960,1218940560,3600,3600,201600,0.933061654672817,56,20,21,15
3600,891,1218940560,1218944160,3600,3600,202500,0.944835595018186,57,20,22,15
3600,892,1218944160,1218947760,3600,3600,205200,0.980157416054292,57,20,22,15
3600,893,1218947760,1218951360,3600,3600,205020,1.19631821502257,61,21,24,16
3600,894,1218951360,1218954960,3600,3600,205200,4.05587326742897,66,29,22,15
3600,895,1218954960,1218958560,3600,3600,205200,2.1026528692448,58,29,15,14
3600,896,1218958560,1218962160,3600,3600,205200,2.37115334001349,58,30,15,13
3600,897,1218962160,1218965760,3600,3600,205200,1.89510666877121,57,30,14,13
3600,898,1218965760,1218969360,3600,3600,205200,1.89510666877121,57,30,14,13
3600,899,1218969360,1218972960,3600,3600,204060,1.60297085844291,59,30,16,13
3600,900,1218972960,1218976560,3600,3600,201600,1.82997391407805,58,27,18,13
3600,901,1218976560,1218980160,3600,3600,201600,1.18060039110509,59,25,20,14
3600,902,1218980160,1218983760,3600,3600,201600,0.982496861454515,56,23,19,14
3600,903,1218983760,1218987360,3600,3600,199200,0.970790686447199,56,23,19,14
3600,904,1218987360,1218990960,3600,3600,198000,0.96493759894354,55,23,18,14
3600,905,1218990960,1218994560,3600,3600,198000,0.96493759894354,55,23,18,14
3600,906,1218994560,1218998160,3600,3600,198000,0.969120389859109,56,23,19,14
3600,907,1218998160,1219001760,3600,3600,198000,0.979700390410253,55,23,19,13
3600,908,1219001760,1219005360,3600,3600,198000,1.2421021052609,56,23,20,13
3600,909,1219005360,1219008960,3600,3600,198000,1.37330296268622,55,22,20,13
3600,910,1219008960,1219012560,3600,3600,198000,1.18276303360789,57,22,21,14
3600,911,1219012560,1219016160,3600,3600,198000,0.985013676183224,55,22,20,13
3600,912,1219016160,1219019760,3600,3600,198000,1.12708588968401,56,22,20,14
3600,913,1219019760,1219023360,3600,3600,198000,1.84040082232244,56,22,20,14
3600,914,1219023360,1219026960,3600,3600,198000,0.988295748554897,55,22,20,13
3600,915,1219026960,1219030560,3600,3600,198000,0.988295748554897,55,22,20,13
3600,916,1219030560,1219034160,3600,3600,198000,0.988295748554897,55,22,20,13
3600,917,1219034160,1219037760,3600,3600,198000,0.984239850603293,56,22,20,14
3600,918,1219037760,1219041360,3600,3600,198000,2.16673524031858,60,26,20,14
3600,919,1219041360,1219044960,3600,3600,198000,1.59952219032501,59,30,16,13
3600,920,1219044960,1219048560,3600,3600,198000,2.73504074770408,57,31,13,13
3600,921,1219048560,1219052160,3600,3600,194940,2.0015946793703,55,31,12,12
3600,922,1219052160,1219055760,3600,3600,194400,1.99611689482982,54,31,11,12
3600,923,1219055760,1219059360,3600,3600,194400,2.34746269306282,55,31,12,12
3600,924,1219059360,1219062960,3600,3600,194400,2.21412351010574,56,30,13,13
3600,925,1219062960,1219066560,3600,3600,194400,1.89813237118981,58,29,15,14
3600,926,1219066560,1219070160,3600,3600,194880,2.46778806764723,56,26,14,16
3600,927,1219070160,1219073760,3600,3600,194400,1.20664841834742,56,26,15,15
3600,928,1219073760,1219077360,3600,3600,194400,1.17378834616002,54,24,15,15
3600,929,1219077360,1219080960,3600,3600,194400,1.17328772753844,55,24,16,15
3600,930,1219080960,1219084560,3600,3600,194400,1.17078463443053,54,24,16,14
3600,931,1219084560,1219088160,3600,3600,194400,1.24735927929786,55,24,17,14
3600,932,1219088160,1219091760,3600,3600,194400,2.09784432140815,57,24,18,15
3600,933,1219091760,1219095360,3600,3600,194400,1.30045471135987,55,23,17,15
3600,934,1219095360,1219098960,3600,3600,194400,1.34300072490822,55,23,18,14
3600,935,1219098960,1219102560,3600,3600,194400,1.3901400181615,54,23,18,13
3600,936,1219102560,1219106160,3600,3600,194400,1.3901400181615,54,23,18,13
3600,937,1219106160,1219109760,3600,3600,194400,1.3901400181615,54,23,18,13
3600,938,1219109760,1219113360,3600,3600,194400,1.3901400181615,54,23,18,13
3600,939,1219113360,1219116960,3600,3600,194400,1.3901400181615,54,23,18,13
3600,940,1219116960,1219120560,3600,3600,195480,1.44127638179787,55,23,19,13
3600,941,1219120560,1219124160,3600,3600,197520,1.50624865791535,60,27,19,14
3600,942,1219124160,1219127760,3600,3600,191280,1.92552237875392,61,31,15,15
3600,943,1219127760,1219131360,3600,3600,190800,2.03578778398325,53,29,10,14
3600,944,1219131360,1219134960,3600,3600,190800,2.03578778398325,53,29,10,14
3600,945,1219134960,1219138560,3600,3600,192180,2.09332775462715,56,29,12,15
3600,946,1219138560,1219142160,3600,3600,192840,1.96548902858549,54,27,12,15
3600,947,1219142160,1219145760,3600,3600,190800,2.1394857429163,54,27,12,15
3600,948,1219145760,1219149360,3600,3600,190800,2.22581055883165,54,26,13,15
3600,949,1219149360,1219152960,3600,3600,189540,2.1629780573046,56,25,15,16
3600,950,1219152960,1219156560,3600,3600,186240,1.87235787317762,53,23,15,15
3600,951,1219156560,1219160160,3600,3600,177420,1.6895388615089,50,21,14,15
3600,952,1219160160,1219163760,3600,3600,176400,1.76419671148211,51,20,15,16
3600,953,1219163760,1219167360,3600,3600,176400,1.7650070266928,49,20,14,15
3600,954,1219167360,1219170960,3600,3600,176400,1.7650070266928,49,20,14,15
3600,955,1219170960,1219174560,3600,3600,176400,1.7650070266928,49,20,14,15
3600,956,1219174560,1219178160,3600,3600,88500,1.80498177842422,54,20,19,15
3600,957,1219178160,1219181760,3600,3600,61200,0.516179176191444,17,0,8,9
3600,958,1219181760,1219185360,3600,3600,61200,0.627959895237722,18,0,9,9
3600,959,1219185360,1219188960,3600,3600,61200,0.645156928937149,17,0,9,8
3600,960,1219188960,1219192560,3600,3600,61200,0.645156928937149,17,0,9,8
3600,961,1219192560,1219196160,3600,3600,61200,0.645156928937149,17,0,9,8
3600,962,1219196160,1219199760,3600,3600,61200,0.645156928937149,17,0,9,8
3600,963,1219199760,1219203360,3600,3600,61200,0.572340996864201,18,0,9,9
3600,964,1219203360,1219206960,3600,3600,61200,0.516658225279005,17,0,8,9
3600,965,1219206960,1219210560,3600,3600,61200,0.516658225279005,17,0,8,9
3600,966,1219210560,1219214160,3600,3600,61200,0.489973483254331,20,0,10,10
3600,967,1219214160,1219217760,3600,3600,61200,0.453388838667058,17,0,7,10
3600,968,1219217760,1219221360,3600,3600,61200,0.453388838667058,17,0,7,10
3600,969,1219221360,1219224960,3600,3600,61200,0.453388838667058,17,0,7,10
3600,970,1219224960,1219228560,3600,3600,61200,0.453388838667058,17,0,7,10
3600,971,1219228560,1219232160,3600,3600,60360,0.448198951340592,17,0,7,10
3600,972,1219232160,1219235760,3600,3600,54000,0.408904090154495,15,0,7,8
3600,973,1219235760,1219239360,3600,3600,54000,0.408904090154495,15,0,7,8
3600,974,1219239360,1219242960,3600,3600,54000,0.408904090154495,15,0,7,8
3600,975,1219242960,1219246560,3600,3600,54000,0.408904090154495,15,0,7,8
3600,976,1219246560,1219250160,3600,3600,54000,0.373468231882018,16,0,8,8
3600,977,1219250160,1219253760,3600,3600,54000,0.372867624114688,15,0,8,7
3600,978,1219253760,1219257360,3600,3600,54000,0.372867624114688,15,0,8,7
3600,979,1219257360,1219260960,3600,3600,54000,0.372867624114688,15,0,8,7
3600,980,1219260960,1219264560,3600,3600,54000,0.424061128582464,16,0,9,7
3600,981,1219264560,1219268160,3600,3600,54000,0.426755523554452,15,0,9,6
3600,982,1219268160,1219271760,3600,3600,51420,0.380618184498658,15,0,9,6
3600,983,1219271760,1219275360,3600,3600,50400,0.506328553019754,15,0,9,6
3600,984,1219275360,1219278960,3600,3600,50400,0.516610746724663,14,0,9,5
3600,985,1219278960,1219282560,3600,3600,50400,0.516610746724663,14,0,9,5
3600,986,1219282560,1219286160,3600,3600,50400,0.516610746724663,14,0,9,5
3600,987,1219286160,1219289760,3600,3600,50400,0.516610746724663,14,0,9,5
3600,988,1219289760,1219293360,3600,3600,49740,0.495698199196146,14,0,9,5
3600,989,1219293360,1219296960,3600,3600,44100,1.29174407024971,15,0,8,7
3600,990,1219296960,1219300560,3600,3600,43200,0.267819331746884,13,0,6,7
3600,991,1219300560,1219304160,3600,3600,42060,0.268346267303173,12,0,5,7
3600,992,1219304160,1219307760,3600,3600,39600,0.251998579902855,11,0,5,6
3600,993,1219307760,1219311360,3600,3600,39600,0.251998579902855,11,0,5,6
3600,994,1219311360,1219314960,3600,3600,39600,0.251998579902855,11,0,5,6
3600,995,1219314960,1219318560,3600,3600,37140,0.540562035414865,12,0,5,7
3600,996,1219318560,1219322160,3600,3600,36000,0.752613996672104,10,0,3,7
3600,997,1219322160,1219325760,3600,3600,33180,2.04234922731753,13,0,5,8
3600,998,1219325760,1219329360,3600,3600,21240,0.588584361192478,8,0,2,6
3600,999,1219329360,1219332960,3600,3600,18000,0.254179735075877,5,0,0,5
3600,1000,1219332960,1219336560,3600,3600,18000,0.254179735075877,5,0,0,5
3600,1001,1219336560,1219340160,3600,3600,18000,0.254179735075877,5,0,0,5
3600,1002,1219340160,1219343760,3600,3600,17520,0.243295381334381,5,0,0,5
3600,1003,1219343760,1219347360,3600,3600,14400,0.172547082014653,4,0,0,4
3600,1004,1219347360,1219350960,3600,3600,14580,1.17254708201465,5,0,0,5
3600,1005,1219350960,1219354560,3600,3600,14400,0.172547082014653,4,0,0,4
3600,1006,1219354560,1219358160,3600,3600,12540,0.579195467981563,5,0,1,4
3600,1007,1219358160,1219361760,3600,3600,7740,0.619086849838797,3,0,1,2
3600,1008,1219361760,1219362120,360,360,360,0.000599161174355902,1,0,0,1
